Angle,V_bus,V_shunt,current,time,Angle.1,V_bus.1,V_shunt.1,current.1,time.1,Angle.2,V_bus.2,V_shunt.2,current.2,time.2,Angle.3,V_bus.3,V_shunt.3,current.3,time.3,Angle.4,V_bus.4,V_shunt.4,current.4,time.4,Angle.5,V_bus.5,V_shunt.5,current.5,time.5,Angle.6,V_bus.6,V_shunt.6,current.6,time.6,Angle.7,V_bus.7,V_shunt.7,current.7,time.7,Angle.8,V_bus.8,V_shunt.8,current.8,time.8,Angle.9,V_bus.9,V_shunt.9,current.9,time.9,Angle.10,V_bus.10,V_shunt.10,current.10,time.10,Angle.11,V_bus.11,V_shunt.11,current.11,time.11,Angle.12,V_bus.12,V_shunt.12,current.12,time.12,Angle.13,V_bus.13,V_shunt.13,current.13,time.13,Angle.14,V_bus.14,V_shunt.14,current.14,time.14,Angle.15,V_bus.15,V_shunt.15,current.15,time.15,Angle.16,V_bus.16,V_shunt.16,current.16,time.16,Angle.17,V_bus.17,V_shunt.17,current.17,time.17,Angle,V_bus,V_shunt,current,time
0.0,0.06,0.01,0.1,1.3764355182647705,359.91,7.6,12.6,116.1,1.4160842895507812,0.0,0.0,10.03,143.2,1.2651283740997314,0.0,9.7,16.39,179.3,1.3168816566467283,359.91,7.86,22.29,120.9,1.3205747604370115,0.0,1.48,21.18,370.5,1.3660547733306885,0.0,2.78,33.16,399.0,1.4056363105773926,0.0,9.79,39.33,309.6,1.445659637451172,0.0,2.56,36.27,282.2,1.296025276184082,359.91,2.57,23.13,389.4,1.4881088733673096,359.91,0.0,38.94,343.4,1.352038860321045,0.0,0.77,34.3,400.0,1.3031961917877195,0.0,1.06,34.29,281.7,1.4401850700378418,0.0,0.74,40.0,400.0,1.4458208084106443,0.0,4.65,26.5,400.0,1.440140724182129,359.91,0.4,40.0,363.9,1.0996770858764648,0.0,1.08,36.38,384.4,1.432276725769043,0.0,1.65,40.0,400.0,1.4383985996246338,,,,,
0.0,0.0,0.02,0.1,1.3902907371520996,359.91,0.0,9.96,76.4,1.4473326206207275,0.0,0.7,8.7,135.1,1.2987165451049805,0.0,1.17,22.27,170.4,1.3533313274383545,359.91,0.0,17.07,143.5,1.3358068466186523,0.0,0.0,25.02,202.9,1.3905231952667236,359.91,0.0,9.15,196.7,1.4212636947631836,0.0,2.34,18.27,400.0,1.4769015312194824,0.0,0.0,10.21,341.7,1.3125059604644775,359.91,0.0,30.52,400.0,1.5129034519195557,359.91,9.89,31.12,365.4,1.3775198459625244,0.0,10.44,39.93,376.7,1.340670108795166,0.0,0.0,18.12,239.0,1.4639480113983154,0.0,0.0,37.95,400.0,1.4630160331726074,0.0,8.08,31.92,400.0,1.4681847095489502,359.91,7.12,31.03,384.4,1.1322171688079834,0.0,0.0,18.62,394.3,1.463467359542847,0.0,0.0,40.0,379.5,1.453925371170044,,,,,
0.0,0.0,0.02,0.2,1.4217591285705566,359.91,0.0,7.59,128.7,1.47845721244812,0.0,10.07,18.97,208.6,1.3154096603393557,0.0,0.0,9.11,110.6,1.37434720993042,359.91,0.5,30.36,139.0,1.3740448951721191,0.0,2.93,22.54,176.9,1.409052848815918,359.91,1.18,38.77,236.0,1.4530184268951416,0.0,0.0,25.19,309.2,1.4925189018249512,0.0,0.1,28.01,400.0,1.3477542400360107,359.91,8.61,37.29,400.0,1.5417065620422363,359.91,1.65,31.3,369.4,1.3991730213165283,0.0,1.85,21.13,284.7,1.3659462928771973,0.0,5.99,40.0,373.4,1.4857981204986572,0.0,2.62,40.0,400.0,1.493354082107544,0.0,1.76,32.4,291.4,1.479419231414795,359.91,0.0,30.05,400.0,1.1484746932983398,0.0,5.76,40.0,400.0,1.4791476726531982,0.0,0.55,38.77,400.0,1.4852375984191897,,,,,
0.0,0.68,0.02,0.1,1.4374308586120603,359.91,10.02,12.59,112.2,1.4945497512817385,0.0,1.73,17.86,201.8,1.348637342453003,0.0,0.44,14.38,259.9,1.399177312850952,359.91,6.87,22.56,223.4,1.4031734466552734,0.0,7.96,17.82,356.4,1.4399442672729492,359.91,3.65,21.17,400.0,1.484341382980347,0.0,1.5,40.0,364.3,1.5287506580352783,0.0,10.08,40.0,235.8,1.376842021942139,359.91,1.53,32.06,177.9,1.565671682357788,0.0,0.0,15.7,289.6,1.4304287433624268,0.0,0.0,21.55,237.3,1.3849542140960691,0.0,5.42,24.86,400.0,1.5013232231140137,0.0,4.53,40.0,369.4,1.5090012550354004,0.0,0.0,27.19,184.2,1.510228395462036,359.91,3.44,40.0,361.6,1.1846020221710205,0.0,6.55,36.71,400.0,1.5107874870300293,0.0,7.62,40.0,400.0,1.5171587467193604,,,,,
0.0,0.74,0.02,0.2,1.4530470371246338,359.91,0.49,12.98,62.9,1.5259158611297607,0.0,0.0,10.36,118.2,1.3732519149780271,0.0,8.48,25.59,212.3,1.414804458618164,359.91,0.0,16.9,173.1,1.427628755569458,0.0,1.48,24.14,357.9,1.4568886756896973,359.91,0.0,13.62,207.2,1.515528440475464,0.0,10.56,40.0,264.4,1.550325870513916,0.0,1.82,24.29,391.0,1.3959901332855225,359.91,0.0,29.54,222.7,1.594275712966919,0.0,1.65,36.96,262.6,1.4522967338562012,0.0,3.46,36.27,367.6,1.4000871181488037,0.0,1.02,33.97,195.8,1.5326993465423584,0.0,0.91,40.0,245.1,1.5401241779327393,0.0,4.29,40.0,290.7,1.5414857864379885,359.91,4.34,40.0,392.7,1.2154016494750977,0.0,1.12,28.76,400.0,1.5421583652496338,0.0,1.8,40.0,400.0,1.53289794921875,,,,,
0.0,2.79,0.02,0.2,1.4842815399169922,359.91,0.04,12.04,127.4,1.5571599006652832,0.0,3.18,13.17,173.1,1.3973100185394287,0.0,2.26,22.03,286.6,1.4519741535186768,359.91,2.54,20.48,177.2,1.4519519805908203,0.0,0.0,24.04,316.4,1.4886682033538818,359.91,3.79,40.0,392.3,1.5446052551269531,0.0,1.17,26.29,400.0,1.5660457611083984,0.0,0.0,17.03,210.0,1.4257605075836182,0.0,6.2,35.56,317.8,1.6188204288482666,0.0,8.22,26.39,374.1,1.4776818752288818,0.0,8.6,24.47,400.0,1.4393441677093506,0.0,0.0,34.5,387.7,1.5483379364013672,0.0,0.0,40.0,400.0,1.5633859634399414,0.0,8.22,40.0,260.3,1.5577194690704346,359.91,0.0,20.7,229.4,1.2319881916046145,0.0,0.0,39.8,400.0,1.557798147201538,0.0,0.0,24.48,382.8,1.564157009124756,,,,,
0.0,11.64,0.04,0.3,1.5004234313964844,359.91,9.46,12.41,111.7,1.5886657238006592,0.0,8.39,12.32,96.2,1.4119243621826172,0.0,0.0,13.16,82.9,1.4760243892669678,359.91,4.04,32.05,270.1,1.4803123474121094,0.0,3.05,37.75,240.0,1.5044231414794922,359.91,2.35,28.07,349.8,1.5697565078735352,0.0,0.0,31.73,280.8,1.5973145961761477,0.0,1.34,40.0,213.1,1.4413909912109375,0.0,4.26,24.17,399.3,1.6314053535461426,0.0,1.83,27.86,400.0,1.4932796955108645,0.0,1.89,35.78,280.2,1.4638340473175049,359.91,10.85,26.11,400.0,1.5796122550964355,0.0,5.62,34.67,300.7,1.5998520851135254,0.0,1.8,40.0,400.0,1.5890944004058838,359.91,5.12,40.0,400.0,1.2659096717834473,0.0,5.66,38.63,400.0,1.5890445709228516,0.0,0.36,34.15,400.0,1.5797157287597656,,,,,
0.0,6.29,0.02,0.3,1.5316836833953855,359.91,1.14,10.63,70.3,1.6134026050567627,0.0,2.72,12.16,183.2,1.443190097808838,0.0,0.0,17.69,151.8,1.4993610382080078,359.91,0.0,7.58,157.6,1.5094223022460938,0.0,9.88,16.13,214.4,1.5356357097625732,0.0,0.0,14.57,254.6,1.5907721519470217,0.0,1.1,40.0,302.4,1.6184744834899902,0.0,8.65,24.48,321.5,1.4726219177246094,0.0,0.56,32.55,103.3,1.66275954246521,0.0,0.0,23.88,241.8,1.52441143989563,0.0,0.0,22.77,326.7,1.48827862739563,359.91,0.97,40.0,359.9,1.610959768295288,0.0,4.8,40.0,310.5,1.624476432800293,0.0,0.0,16.67,400.0,1.6047141551971436,359.91,2.36,40.0,385.5,1.2984950542449951,0.0,6.66,28.63,400.0,1.6052756309509275,0.0,8.03,34.36,400.0,1.611497163772583,,,,,
0.0,3.66,0.02,0.2,1.547311782836914,359.91,0.27,11.55,131.2,1.6332156658172607,0.0,0.0,10.61,109.2,1.4589271545410156,0.0,7.91,18.54,163.7,1.515002965927124,359.91,3.54,26.95,315.0,1.5336363315582275,0.0,1.52,21.42,400.0,1.551274299621582,0.0,0.57,40.0,167.5,1.6220693588256836,0.0,9.22,24.59,400.0,1.6446349620819092,0.0,2.05,22.33,400.0,1.4963510036468506,0.0,0.04,28.85,339.6,1.693004846572876,0.0,1.15,24.43,387.7,1.5560734272003174,0.0,1.25,22.96,400.0,1.501603364944458,359.91,0.37,31.58,348.0,1.6422042846679688,0.0,1.12,40.0,312.4,1.6332802772521973,0.0,3.71,28.97,400.0,1.635942459106445,359.91,0.0,40.0,258.2,1.3162508010864258,0.0,1.06,32.89,400.0,1.6418278217315674,0.0,1.74,31.18,400.0,1.6271746158599854,,,,,
0.0,1.68,0.02,0.1,1.5628676414489746,359.91,9.44,12.55,119.6,1.664489507675171,0.0,1.54,22.49,168.7,1.490154266357422,0.0,4.09,15.12,151.1,1.5494661331176758,359.91,3.42,24.42,137.6,1.5626106262207031,0.0,0.0,26.59,279.4,1.583018779754639,0.0,10.66,17.85,277.1,1.6408092975616455,0.0,1.13,30.93,400.0,1.6760056018829346,0.0,0.0,17.41,267.0,1.5201208591461182,359.91,9.6,37.35,319.1,1.7103996276855469,0.0,8.7,30.33,400.0,1.5718412399291992,0.0,8.69,37.85,302.1,1.532975435256958,359.91,5.71,25.74,269.1,1.6643834114074707,0.0,0.0,18.45,244.4,1.6653807163238523,0.0,8.62,29.32,300.2,1.6674509048461914,359.91,4.39,33.59,334.9,1.351468801498413,0.0,0.0,32.47,400.0,1.6524934768676758,0.0,0.0,23.33,400.0,1.6657934188842771,,,,,
0.0,0.95,0.01,0.1,1.5941555500030518,359.91,0.99,9.09,55.2,1.6831393241882324,0.0,12.14,10.3,136.9,1.521617412567139,0.0,0.0,15.35,156.7,1.565089464187622,359.91,0.0,13.03,278.3,1.591092824935913,0.0,1.75,37.55,177.7,1.6143848896026611,0.0,1.48,24.0,389.9,1.6696839332580566,0.0,0.0,32.25,368.8,1.6916117668151855,0.0,0.57,40.0,172.4,1.5356206893920898,359.91,0.99,40.0,276.3,1.7488319873809814,0.0,1.82,39.6,312.6,1.6030263900756836,0.0,1.21,40.0,372.9,1.564466953277588,359.91,0.0,38.33,218.9,1.6896445751190186,0.0,5.25,40.0,371.2,1.6962497234344482,0.0,2.11,32.84,267.3,1.682959794998169,359.91,2.07,40.0,400.0,1.380049705505371,0.0,5.75,28.44,400.0,1.6837353706359863,0.0,2.0,33.99,400.0,1.6754381656646729,,,,,
0.0,0.0,0.01,0.0,1.6102769374847412,359.91,0.0,9.43,91.0,1.7119255065917969,0.0,2.18,12.79,111.6,1.5371453762054443,0.0,0.16,24.07,242.5,1.599522352218628,359.91,3.05,29.87,139.4,1.615602970123291,0.0,7.28,18.58,238.7,1.630012035369873,0.0,0.0,28.23,182.6,1.685197830200195,0.0,1.98,40.0,264.6,1.7252275943756104,0.0,9.14,36.62,283.4,1.566965103149414,359.91,0.26,40.0,400.0,1.7645728588104248,0.0,0.0,39.39,331.6,1.6187028884887695,0.0,0.0,15.7,400.0,1.5908257961273191,359.91,2.82,26.67,400.0,1.720877170562744,0.0,5.18,36.8,400.0,1.7118680477142334,0.0,0.0,38.77,190.8,1.7142140865325928,359.91,0.0,33.16,382.9,1.4000916481018066,0.0,6.87,33.67,400.0,1.715034008026123,0.0,8.04,38.11,354.7,1.7103819847106934,,,,,
0.0,0.0,0.02,0.2,1.628007173538208,359.91,3.49,13.17,137.5,1.7446560859680176,0.0,0.0,10.56,138.7,1.5685107707977295,0.0,7.02,25.26,268.9,1.6125905513763428,359.91,2.12,17.63,223.3,1.6444852352142334,0.0,1.4,23.72,383.0,1.6611416339874268,0.0,2.59,27.38,202.5,1.716444969177246,0.0,7.27,22.89,291.2,1.7497224807739258,0.0,2.27,18.21,400.0,1.5982911586761477,0.0,10.42,32.49,400.0,1.795830488204956,0.0,1.66,31.72,400.0,1.652529239654541,0.0,0.69,35.57,290.9,1.6015799045562744,0.0,8.88,31.99,312.5,1.7366571426391602,0.0,1.05,24.31,184.7,1.7430801391601562,0.0,2.15,40.0,254.9,1.7299461364746094,359.91,10.34,40.0,381.1,1.4293899536132812,0.0,0.93,36.43,400.0,1.7307796478271484,0.0,1.89,40.0,400.0,1.7382440567016602,,,,,
0.0,0.0,0.03,0.1,1.6623334884643557,359.91,2.33,12.01,108.0,1.765251874923706,0.0,1.68,17.42,170.8,1.597729206085205,0.0,4.78,20.64,123.4,1.6439504623413086,359.91,0.0,22.85,232.1,1.6655876636505127,0.0,0.0,24.96,301.4,1.6799018383026123,0.0,8.28,16.55,400.0,1.740769863128662,0.0,1.5,25.6,400.0,1.7653477191925049,0.0,0.0,30.15,353.0,1.6140458583831787,0.0,2.04,26.92,344.3,1.8271968364715576,0.0,8.87,40.0,321.5,1.6671271324157717,0.0,9.41,40.0,400.0,1.6329643726348877,0.0,1.4,36.31,400.0,1.7686407566070557,0.0,0.0,40.0,391.0,1.7637672424316406,0.0,8.81,40.0,400.0,1.767115354537964,359.91,1.01,40.0,359.7,1.460634469985962,0.0,0.0,18.95,400.0,1.767185926437378,0.0,0.0,39.27,311.5,1.7598729133605957,,,,,
0.0,2.16,0.02,0.3,1.6836271286010742,359.91,0.0,7.19,157.0,1.7972159385681152,0.0,10.36,22.22,154.8,1.6159799098968506,0.0,0.96,12.43,123.3,1.6595861911773682,359.91,6.12,23.84,260.1,1.696413516998291,0.0,2.52,34.67,154.7,1.713667631149292,359.91,0.75,40.0,115.0,1.764134168624878,0.0,0.0,26.42,162.6,1.7967021465301514,0.0,0.5,40.0,251.4,1.6454076766967771,0.0,0.0,16.24,295.1,1.8485698699951167,0.0,1.92,40.0,400.0,1.698498010635376,0.0,1.31,23.5,400.0,1.6648180484771729,0.0,0.0,16.79,400.0,1.800036907196045,0.0,4.98,30.56,400.0,1.7906262874603271,0.0,1.3,25.65,400.0,1.7919249534606934,359.91,0.18,33.09,339.9,1.4762606620788574,0.0,5.48,35.14,400.0,1.79274320602417,0.0,0.69,40.0,343.2,1.792475700378418,,,,,
0.0,1.46,0.02,0.2,1.7036685943603516,359.91,3.68,12.99,122.4,1.8129634857177728,0.0,1.38,10.16,150.2,1.6473281383514404,0.0,0.0,19.14,148.2,1.6908297538757324,359.91,1.52,30.94,240.7,1.7120795249938965,0.0,8.11,15.5,224.9,1.7386045455932615,359.91,2.45,27.07,397.2,1.7952754497528076,0.0,1.38,40.0,286.5,1.8279736042022705,0.0,10.12,40.0,386.1,1.661168098449707,0.0,1.64,38.61,258.5,1.8636784553527832,0.0,0.0,19.51,400.0,1.729705572128296,0.0,0.0,23.65,400.0,1.6805455684661863,0.0,3.08,39.76,377.3,1.815629243850708,0.0,5.15,30.27,328.5,1.8062515258789065,0.0,0.0,18.14,400.0,1.8105227947235107,359.91,7.08,40.0,400.0,1.5080931186676023,0.0,7.12,40.0,400.0,1.8165080547332764,0.0,8.64,40.0,391.0,1.810410976409912,,,,,
0.0,9.11,0.03,0.2,1.7224013805389404,359.91,2.19,11.45,106.6,1.8442120552062988,0.0,0.0,9.21,100.4,1.6716723442077637,359.91,9.68,26.19,204.1,1.7222697734832764,359.91,0.0,19.61,180.5,1.7432620525360107,0.0,1.61,22.09,250.1,1.7577431201934814,359.91,5.52,17.81,267.4,1.8265886306762693,0.0,7.84,18.45,310.6,1.84381103515625,0.0,1.7,28.0,319.5,1.7007739543914795,0.0,9.09,21.73,333.7,1.895715951919556,0.0,0.66,40.0,400.0,1.7537415027618408,0.0,0.55,40.0,384.4,1.7118005752563477,0.0,9.25,40.0,400.0,1.846874713897705,0.0,0.94,40.0,341.5,1.837381362915039,0.0,1.62,26.43,312.2,1.8261373043060305,359.91,0.0,38.79,292.9,1.539454221725464,0.0,0.8,28.49,400.0,1.8322551250457764,0.0,2.13,40.0,313.5,1.8417472839355469,,,,,
0.0,9.53,0.03,0.2,1.7381505966186523,359.91,0.0,8.13,104.7,1.875444412231445,0.0,0.66,11.85,180.4,1.6973795890808103,359.91,1.22,22.09,70.4,1.737858772277832,359.91,10.27,30.51,327.3,1.7751612663269043,0.0,0.0,16.68,333.5,1.779933214187622,359.91,0.0,25.38,138.8,1.8426666259765625,0.0,1.68,30.58,400.0,1.8751888275146484,0.0,0.0,33.32,156.6,1.7244317531585691,0.0,1.78,31.96,400.0,1.911346435546875,0.0,8.64,40.0,400.0,1.7820303440093994,0.0,7.78,27.61,400.0,1.7274250984191897,0.0,1.34,35.61,400.0,1.8781437873840328,0.0,0.0,21.56,400.0,1.8693523406982424,0.0,9.17,29.08,279.8,1.8572816848754885,359.91,3.18,40.0,399.3,1.554971694946289,0.0,0.0,22.72,385.6,1.8634560108184808,0.0,0.0,40.0,282.1,1.8573920726776123,,,,,
0.0,6.47,0.03,0.1,1.7693779468536377,359.91,3.12,12.05,130.4,1.8916490077972408,0.0,10.62,21.6,170.0,1.72536301612854,359.91,0.09,13.14,154.5,1.7691473960876465,359.91,0.12,24.02,116.1,1.806720733642578,0.0,0.81,37.99,150.6,1.8052902221679688,359.91,2.69,23.96,400.0,1.881021738052368,0.0,0.0,25.81,187.7,1.8908393383026123,0.0,4.16,35.11,300.8,1.7440659999847412,0.0,0.0,29.49,208.4,1.9426679611206048,0.0,1.37,31.89,400.0,1.8071513175964355,0.0,1.53,36.11,400.0,1.7591485977172852,0.0,0.0,34.48,256.3,1.9025049209594729,0.0,3.19,34.32,400.0,1.88498330116272,0.0,1.32,40.0,297.4,1.8886098861694336,0.0,8.4,40.0,301.6,1.5863325595855713,0.0,4.64,40.0,400.0,1.8791077136993408,0.0,0.71,40.0,400.0,1.8885271549224851,,,,,
0.0,2.52,0.01,0.1,1.7849905490875244,359.91,2.59,12.61,121.9,1.9230432510375977,0.0,1.29,21.58,157.5,1.747138738632202,359.91,10.3,30.41,253.7,1.8002746105194092,359.91,0.7,29.3,203.9,1.822453260421753,0.0,9.55,14.35,258.2,1.83650803565979,359.91,4.79,22.96,269.0,1.905916452407837,0.0,3.37,32.28,251.7,1.9223780632019043,0.0,8.44,19.24,400.0,1.7597424983978271,0.0,0.76,18.21,389.4,1.975462913513184,0.0,0.0,28.87,386.1,1.8166515827178955,0.0,0.0,37.95,377.8,1.7905187606811523,0.0,3.08,40.0,400.0,1.927481889724732,0.0,5.41,40.0,400.0,1.9163079261779783,0.0,0.0,38.77,400.0,1.9042763710021973,0.0,2.0,33.0,335.0,1.617809772491455,0.0,5.58,28.58,400.0,1.9107580184936523,359.91,4.76,40.0,400.0,1.910387754440308,,,,,
0.0,1.7,0.01,0.1,1.8011212348937988,359.91,0.0,10.27,127.4,1.9542722702026367,0.0,0.0,6.35,115.6,1.7726032733917236,359.91,0.0,18.18,64.8,1.8316454887390137,359.91,6.74,15.84,182.1,1.860292673110962,0.0,1.91,26.0,397.9,1.852058172225952,359.91,0.0,26.09,111.0,1.937293291091919,0.0,8.56,18.49,257.5,1.953770875930786,0.0,1.27,40.0,400.0,1.797020673751831,0.0,9.04,33.93,400.0,2.0001091957092285,0.0,2.17,40.0,397.6,1.852508783340454,0.0,0.79,40.0,400.0,1.80612587928772,0.0,7.4,38.77,400.0,1.9518208503723145,0.0,0.62,28.25,400.0,1.9475786685943604,0.0,0.64,40.0,400.0,1.9354090690612795,0.0,0.0,40.0,288.6,1.6334552764892578,0.0,0.91,35.97,400.0,1.9263858795166016,359.91,0.0,35.03,272.8,1.9356427192687988,,,,,
0.0,0.94,0.01,0.1,1.832489252090454,359.91,11.38,10.13,105.9,1.985513925552368,0.0,0.52,14.26,129.3,1.7984659671783447,359.91,0.29,18.7,147.7,1.847270965576172,359.91,0.0,18.29,225.3,1.8851449489593504,0.0,0.0,13.26,275.1,1.884045124053955,359.91,4.15,34.32,400.0,1.9530436992645264,0.0,1.64,25.96,400.0,1.969362497329712,0.0,0.0,34.24,184.0,1.8227808475494385,0.0,2.06,40.0,324.4,2.0157973766326904,359.91,5.5,40.0,400.0,1.879880428314209,0.0,8.06,40.0,400.0,1.8373899459838867,0.0,1.47,40.0,255.2,1.9685637950897217,0.0,0.0,30.84,400.0,1.9637219905853271,0.0,7.37,25.82,400.0,1.96736741065979,0.0,2.55,40.0,268.8,1.670386791229248,0.0,0.0,30.85,400.0,1.9577531814575195,359.91,5.62,34.48,400.0,1.9668805599212649,,,,,
0.0,0.0,0.01,0.2,1.8480675220489504,359.91,1.02,18.38,81.0,2.001319646835327,0.0,8.52,11.32,154.2,1.8105888366699217,359.91,8.96,20.22,209.8,1.878401756286621,359.91,1.0,14.23,237.4,1.9007411003112795,0.0,3.43,36.41,236.1,1.899794340133667,359.91,2.71,14.9,400.0,1.984382152557373,0.0,0.0,23.28,151.5,2.000507116317749,0.0,2.31,40.0,336.6,1.8383972644805908,0.0,0.0,33.13,311.8,2.047161102294922,359.91,0.0,12.8,295.3,1.8955368995666504,0.0,1.69,40.0,249.9,1.8535826206207275,0.0,0.0,40.0,400.0,1.9999449253082275,359.91,10.62,40.0,400.0,1.994969129562378,0.0,1.39,29.24,400.0,1.9829800128936768,0.0,8.69,34.37,318.4,1.695655107498169,0.0,4.16,40.0,400.0,1.988987684249878,359.91,3.06,40.0,400.0,1.99814248085022,,,,,
0.0,0.0,0.01,0.1,1.879357099533081,359.91,0.0,15.95,143.2,2.032700300216675,0.0,2.18,19.65,173.8,1.8477575778961184,359.91,0.0,21.08,84.4,1.9103853702545168,359.91,3.72,35.16,319.4,1.9320273399353027,0.0,9.55,23.55,208.9,1.9328203201293943,359.91,0.0,26.42,210.2,2.015660047531128,0.0,2.04,27.48,282.1,2.021897315979004,0.0,7.05,26.64,400.0,1.8696317672729488,0.0,2.26,31.56,400.0,2.062781810760498,359.91,5.02,19.9,400.0,1.9266517162323,0.0,0.0,37.3,400.0,1.8849537372589111,0.0,3.07,33.87,364.0,2.0155436992645264,359.91,0.8,39.6,250.6,2.026121139526367,0.0,0.0,15.38,254.5,2.0173513889312744,0.0,1.32,40.0,400.0,1.7156600952148438,0.0,5.76,37.12,384.8,2.005113124847412,359.91,0.0,28.54,272.6,2.0138754844665527,,,,,
0.0,0.35,0.01,0.2,1.894981861114502,359.91,8.49,10.55,111.4,2.0638318061828613,0.0,0.0,9.35,160.9,1.863388538360596,359.91,0.26,14.76,185.1,1.926118850708008,359.91,0.0,11.2,158.7,1.966439247131348,0.0,2.21,18.33,316.4,1.9576222896575928,359.91,8.14,40.0,400.0,2.0443384647369385,0.0,8.96,18.43,400.0,2.053964376449585,0.0,1.18,33.0,400.0,1.901240587234497,0.0,9.97,40.0,297.8,2.093923807144165,359.91,3.14,19.09,399.8,1.9586286544799805,0.0,3.95,39.6,378.3,1.9005377292633057,0.0,7.8,40.0,259.8,2.0467867851257324,0.0,0.0,26.0,400.0,2.0418460369110107,0.0,4.74,29.14,304.6,2.028295993804932,0.0,0.0,35.61,372.9,1.731353759765625,0.0,0.86,40.0,334.2,2.036477565765381,359.91,4.26,40.0,397.6,2.0452568531036377,,,,,
0.0,1.14,0.03,0.2,1.9112002849578853,359.91,1.01,12.43,99.2,2.092347860336304,10.11,0.52,14.29,116.7,1.894756317138672,359.91,8.54,16.17,251.0,1.9682559967041016,359.91,3.22,35.81,301.0,1.995915412902832,0.0,0.0,17.83,258.5,1.9798681735992432,359.91,1.64,24.41,249.7,2.073357343673706,0.0,1.85,30.43,400.0,2.0658676624298096,0.0,0.0,37.2,258.3,1.9256689548492432,0.0,2.67,40.0,400.0,2.1252987384796143,359.91,0.0,11.59,386.6,1.990020990371704,0.0,8.56,40.0,212.9,1.9347708225250244,0.0,1.66,40.0,400.0,2.0786495208740234,0.0,6.19,31.86,400.0,2.07867431640625,0.0,7.69,40.0,319.8,2.0601394176483154,0.0,0.89,29.55,363.0,1.7626473903656006,0.0,0.0,35.8,400.0,2.052093982696533,359.91,1.7,40.0,400.0,2.076486349105835,,,,,
0.0,2.89,0.02,0.3,1.942574977874756,359.91,0.0,16.31,128.1,2.1176774501800537,0.0,10.22,13.56,130.2,1.910905599594116,359.91,0.87,24.91,99.7,1.9827008247375488,359.91,2.47,19.2,138.8,2.016083240509033,0.0,1.14,36.78,394.3,2.0051443576812744,359.91,0.0,36.63,247.0,2.08948826789856,0.0,0.0,29.56,147.2,2.097229242324829,0.0,1.78,40.0,335.6,1.9435431957244875,0.0,0.0,21.73,368.3,2.1409130096435547,359.91,7.78,40.0,393.4,2.005623579025269,0.0,2.04,40.0,400.0,1.9639220237731927,0.0,0.0,19.9,287.0,2.094400882720948,0.0,4.55,40.0,400.0,2.103987455368042,0.0,1.52,40.0,400.0,2.0758864879608154,0.0,8.8,27.9,400.0,1.7938530445098877,0.0,4.77,37.62,386.7,2.083362579345703,359.91,0.0,40.0,400.0,2.107717037200928,,,,,
0.0,10.07,0.03,0.3,1.9581561088562007,359.91,11.02,10.1,113.2,2.1344168186187744,0.0,1.46,11.85,163.4,1.9422683715820312,359.91,0.53,12.11,212.4,2.014615535736084,359.91,0.0,12.84,291.6,2.04876971244812,0.0,10.68,40.0,247.6,2.03633189201355,359.91,9.24,28.41,365.6,2.120840072631836,0.0,2.93,27.53,266.3,2.1189849376678467,0.0,7.69,28.29,400.0,1.974797964096069,359.91,3.94,31.94,400.0,2.172060251235962,359.91,1.68,40.0,389.5,2.03682804107666,0.0,0.0,12.54,303.4,1.9845356941223145,0.0,2.68,40.0,285.7,2.125641107559204,0.0,0.9,40.0,400.0,2.115910291671753,0.0,0.0,40.0,400.0,2.1071207523345947,0.0,1.33,40.0,400.0,1.8101041316986084,0.0,5.95,40.0,336.6,2.115210056304932,359.91,10.75,38.77,345.5,2.123455047607422,,,,,
0.0,7.23,0.02,0.2,1.9894664287567136,359.91,0.0,7.24,59.3,2.165820837020874,0.0,0.0,11.35,153.3,1.973520278930664,359.91,8.24,14.22,229.4,2.045957088470459,359.91,4.74,33.83,141.0,2.0644919872283936,0.0,1.14,24.3,400.0,2.052044630050659,359.91,1.02,27.73,382.8,2.141590118408203,0.0,9.51,21.26,400.0,2.144305944442749,0.0,1.22,33.71,400.0,1.9988958835601809,0.0,5.58,40.0,326.2,2.204019546508789,359.91,0.0,35.64,384.9,2.068576574325561,0.0,1.82,40.0,264.7,2.000265121459961,0.0,8.42,40.0,400.0,2.141243934631348,0.0,0.0,30.71,400.0,2.147158145904541,0.0,4.57,29.69,400.0,2.138376951217652,0.0,0.0,19.99,303.2,1.841472864151001,0.0,0.95,40.0,400.0,2.130947589874268,359.91,0.89,40.0,306.4,2.154837131500244,,,,,
0.0,2.81,0.02,0.2,2.0052380561828613,359.91,0.2,12.12,119.1,2.1975672245025635,0.0,1.91,22.99,167.3,1.9992752075195312,359.91,0.0,21.47,128.8,2.075165271759033,0.0,2.92,13.73,242.5,2.099040269851685,0.0,0.0,27.97,296.2,2.083945035934448,0.0,0.0,19.97,389.3,2.1683406829833984,0.0,1.43,40.0,374.6,2.1755895614624023,0.0,0.0,34.49,212.7,2.02213716506958,0.0,1.29,40.0,400.0,2.21976089477539,359.91,10.06,40.0,338.1,2.10010838508606,0.0,9.17,38.31,400.0,2.031517744064331,0.0,1.73,25.63,232.0,2.1728503704071045,0.0,5.26,40.0,324.4,2.177185297012329,0.0,7.85,31.53,400.0,2.1546077728271484,0.0,0.42,32.17,400.0,1.8571093082427976,0.0,0.0,40.0,351.1,2.165964365005493,359.91,0.0,33.41,400.0,2.18746280670166,,,,,
