Time,rotor_position,current,V_shunt,RPM,V,V_IR,V_E,V_E_hat
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0004,2e-05,0.0,0.0,0.00231813305146322,-0.00233813305146322,0.43155183635487404
0.0,212.4,0.0002,2.9999999999999997e-05,0.0,0.0,0.00115906652573161,-0.00118906652573161,0.43155183635487404
0.0,212.4,0.0001,1e-05,0.0,0.0,0.000579533262865805,-0.000589533262865805,0.43155183635487404
0.0,212.4,0.0,-1e-05,0.0,0.0,0.0,1e-05,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0002,2.9999999999999997e-05,0.0,0.0,0.00115906652573161,-0.00118906652573161,0.43155183635487404
0.0,212.4,0.0002,1e-05,0.0,0.0,0.00115906652573161,-0.00116906652573161,0.43155183635487404
0.0,212.4,0.0002,0.0,0.0,0.0,0.00115906652573161,-0.00115906652573161,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0003,4e-05,0.0,0.0,0.0017385997885974145,-0.0017785997885974146,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0001,1e-05,0.0,0.0,0.000579533262865805,-0.000589533262865805,0.43155183635487404
0.0,212.49,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0002,2.9999999999999997e-05,0.0,0.0,0.00115906652573161,-0.00118906652573161,0.43155183635487404
0.0,212.4,0.0004,-1e-05,0.0,0.0,0.00231813305146322,-0.00230813305146322,0.43155183635487404
0.0,212.4,0.0002,1e-05,0.0,0.0,0.00115906652573161,-0.00116906652573161,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0001,2e-05,0.0,0.0,0.000579533262865805,-0.000599533262865805,0.43155183635487404
0.0,212.4,0.0002,1e-05,0.0,0.0,0.00115906652573161,-0.00116906652573161,0.43155183635487404
0.0,212.4,0.0002,1e-05,0.0,0.0,0.00115906652573161,-0.00116906652573161,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0002,2.9999999999999997e-05,0.0,0.0,0.00115906652573161,-0.00118906652573161,0.43155183635487404
0.0,212.4,0.0001,2e-05,0.0,0.0,0.000579533262865805,-0.000599533262865805,0.43155183635487404
0.0,212.4,0.0004,2e-05,0.0,0.0,0.00231813305146322,-0.00233813305146322,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0003,4e-05,0.0,0.0,0.0017385997885974145,-0.0017785997885974146,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,-0.0009,-1e-05,0.0,0.0,-0.005215799365792244,0.0052257993657922434,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0001,1e-05,0.0,0.0,0.000579533262865805,-0.000589533262865805,0.43155183635487404
0.0,212.4,0.0001,4e-05,0.0,0.0,0.000579533262865805,-0.000619533262865805,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.49,0.0002,2e-05,0.6317991564571438,0.0,0.00115906652573161,-0.00117906652573161,0.44039991839193154
0.0,212.4,0.0002,2.9999999999999997e-05,0.0,0.0,0.00115906652573161,-0.00118906652573161,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0003,4e-05,0.0,0.0,0.0017385997885974145,-0.0017785997885974146,0.43155183635487404
0.0,212.4,0.0001,2e-05,0.0,0.0,0.000579533262865805,-0.000599533262865805,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0004,1e-05,0.0,0.0,0.00231813305146322,-0.00232813305146322,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0001,2e-05,0.0,0.0,0.000579533262865805,-0.000599533262865805,0.43155183635487404
0.0,212.4,0.0002,1e-05,0.0,0.0,0.00115906652573161,-0.00116906652573161,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0001,2e-05,0.0,0.0,0.000579533262865805,-0.000599533262865805,0.43155183635487404
0.0,212.49,0.0003,2e-05,0.6238862390051984,0.0,0.0017385997885974145,-0.0017585997885974146,0.44028910130385585
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0001,1e-05,0.0,0.0,0.000579533262865805,-0.000589533262865805,0.43155183635487404
0.0,212.4,0.0,1e-05,0.0,0.0,0.0,-1e-05,0.43155183635487404
0.0,212.4,0.0002,1e-05,0.0,0.0,0.00115906652573161,-0.00116906652573161,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0001,1e-05,0.0,0.0,0.000579533262865805,-0.000589533262865805,0.43155183635487404
0.0,212.49,0.0003,2e-05,0.6250328836257663,0.0,0.0017385997885974145,-0.0017585997885974146,0.44030515958055094
0.0,212.4,0.0001,2.9999999999999997e-05,0.0,0.0,0.000579533262865805,-0.000609533262865805,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.49,0.0003,2e-05,0.6250453028135667,0.0,0.0017385997885974145,-0.0017585997885974146,0.4403053335060641
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0,1e-05,0.0,0.0,0.0,-1e-05,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0003,4e-05,0.0,0.0,0.0017385997885974145,-0.0017785997885974146,0.43155183635487404
0.0,212.4,0.0002,1e-05,0.0,0.0,0.00115906652573161,-0.00116906652573161,0.43155183635487404
0.0,212.4,0.0001,-2.9999999999999997e-05,0.0,0.0,0.000579533262865805,-0.000549533262865805,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0004,2e-05,0.0,0.0,0.00231813305146322,-0.00233813305146322,0.43155183635487404
0.0,212.4,0.0002,2.9999999999999997e-05,0.0,0.0,0.00115906652573161,-0.00118906652573161,0.43155183635487404
0.0,212.4,0.0001,1e-05,0.0,0.0,0.000579533262865805,-0.000589533262865805,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0002,1e-05,0.0,0.0,0.00115906652573161,-0.00116906652573161,0.43155183635487404
0.0,212.4,0.0003,4e-05,0.0,0.0,0.0017385997885974145,-0.0017785997885974146,0.43155183635487404
0.0,212.4,0.0002,1e-05,0.0,0.0,0.00115906652573161,-0.00116906652573161,0.43155183635487404
0.0,212.4,0.0,1e-05,0.0,0.0,0.0,-1e-05,0.43155183635487404
0.0,212.4,0.0002,0.0,0.0,0.0,0.00115906652573161,-0.00115906652573161,0.43155183635487404
0.0,212.4,0.0002,2.9999999999999997e-05,0.0,0.0,0.00115906652573161,-0.00118906652573161,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,-0.0006,2e-05,0.0,0.0,-0.003477199577194829,0.003457199577194829,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0003,4e-05,0.0,0.0,0.0017385997885974145,-0.0017785997885974146,0.43155183635487404
0.0,212.4,0.0001,2e-05,0.0,0.0,0.000579533262865805,-0.000599533262865805,0.43155183635487404
0.0,212.4,0.0006,1e-05,0.0,0.0,0.003477199577194829,-0.003487199577194829,0.43155183635487404
0.0,212.4,0.0003,1e-05,0.0,0.0,0.0017385997885974145,-0.0017485997885974146,0.43155183635487404
0.0,212.4,0.0003,1e-05,0.0,0.0,0.0017385997885974145,-0.0017485997885974146,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0002,2.9999999999999997e-05,0.0,0.0,0.00115906652573161,-0.00118906652573161,0.43155183635487404
0.0,212.4,0.0002,1e-05,0.0,0.0,0.00115906652573161,-0.00116906652573161,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,-0.0003,1e-05,0.0,0.0,-0.0017385997885974145,0.0017285997885974145,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.49,0.0003,2e-05,0.5446629325345844,0.0,0.0017385997885974145,-0.0017585997885974146,0.4391796121446273
0.0,212.4,0.0001,2e-05,0.0,0.0,0.000579533262865805,-0.000599533262865805,0.43155183635487404
0.0,212.49,0.0001,2e-05,0.6244497379704858,0.0,0.000579533262865805,-0.000599533262865805,0.4402969928703793
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,-0.0001,1e-05,0.0,0.0,-0.000579533262865805,0.000569533262865805,0.43155183635487404
0.0,212.49,0.0002,2e-05,0.6255611346982031,0.0,0.00115906652573161,-0.00117906652573161,0.44031255751512766
0.0,212.4,0.0002,2.9999999999999997e-05,0.0,0.0,0.00115906652573161,-0.00118906652573161,0.43155183635487404
0.0,212.49,0.0002,2e-05,0.6254802855268133,0.0,0.00115906652573161,-0.00117906652573161,0.4403114252564126
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0003,1e-05,0.0,0.0,0.0017385997885974145,-0.0017485997885974146,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0001,2.9999999999999997e-05,0.0,0.0,0.000579533262865805,-0.000609533262865805,0.43155183635487404
0.0,212.4,0.0001,1e-05,0.0,0.0,0.000579533262865805,-0.000589533262865805,0.43155183635487404
0.0,212.4,0.0002,1e-05,0.0,0.0,0.00115906652573161,-0.00116906652573161,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0001,2e-05,0.0,0.0,0.000579533262865805,-0.000599533262865805,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0003,4e-05,0.0,0.0,0.0017385997885974145,-0.0017785997885974146,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0,1e-05,0.0,0.0,0.0,-1e-05,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0001,2.9999999999999997e-05,0.0,0.0,0.000579533262865805,-0.000609533262865805,0.43155183635487404
0.0,212.4,0.0001,2e-05,0.0,0.0,0.000579533262865805,-0.000599533262865805,0.43155183635487404
0.0,212.4,0.0001,2e-05,0.0,0.0,0.000579533262865805,-0.000599533262865805,0.43155183635487404
0.0,212.4,0.0004,2e-05,0.0,0.0,0.00231813305146322,-0.00233813305146322,0.43155183635487404
0.0,212.4,0.0002,4e-05,0.0,0.0,0.00115906652573161,-0.00119906652573161,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.49,-0.0001,1e-05,0.5355615710710657,0.0,-0.000579533262865805,0.000569533262865805,0.4390521513969275
0.0,212.49,0.0003,2.9999999999999997e-05,0.6250142557693882,0.0,0.0017385997885974145,-0.0017685997885974146,0.44030489870524003
0.0,212.4,0.0001,2e-05,0.0,0.0,0.000579533262865805,-0.000599533262865805,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,-0.0007,1e-05,0.0,0.0,-0.004056732840060634,0.004046732840060635,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0002,1e-05,0.0,0.0,0.00115906652573161,-0.00116906652573161,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0001,2e-05,0.0,0.0,0.000579533262865805,-0.000599533262865805,0.43155183635487404
0.0,212.4,0.0002,1e-05,0.0,0.0,0.00115906652573161,-0.00116906652573161,0.43155183635487404
0.0,212.4,0.0002,1e-05,0.0,0.0,0.00115906652573161,-0.00116906652573161,0.43155183635487404
0.0,212.49,0.0003,2e-05,0.5353200541152449,0.0,0.0017385997885974145,-0.0017585997885974146,0.4390487690533194
0.0,212.4,0.0001,2.9999999999999997e-05,0.0,0.0,0.000579533262865805,-0.000609533262865805,0.43155183635487404
0.0,212.4,0.0004,1e-05,0.0,0.0,0.00231813305146322,-0.00232813305146322,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0003,4e-05,0.0,0.0,0.0017385997885974145,-0.0017785997885974146,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0004,1e-05,0.0,0.0,0.00231813305146322,-0.00232813305146322,0.43155183635487404
0.0,212.4,0.0002,1e-05,0.0,0.0,0.00115906652573161,-0.00116906652573161,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,-0.0009,1e-05,0.0,0.0,-0.005215799365792244,0.005205799365792244,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0001,2e-05,0.0,0.0,0.000579533262865805,-0.000599533262865805,0.43155183635487404
0.0,212.4,0.0003,-5.9999999999999995e-05,0.0,0.0,0.0017385997885974145,-0.0016785997885974146,0.43155183635487404
0.0,212.4,0.0003,2e-05,0.0,0.0,0.0017385997885974145,-0.0017585997885974146,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0002,2.9999999999999997e-05,0.0,0.0,0.00115906652573161,-0.00118906652573161,0.43155183635487404
0.0,212.4,-0.0006,-2e-05,0.0,0.0,-0.003477199577194829,0.003497199577194829,0.43155183635487404
0.0,212.49,0.0002,2e-05,0.6249894203546653,0.0,0.00115906652573161,-0.00117906652573161,0.44030455089567955
0.0,212.4,0.0002,4e-05,0.0,0.0,0.00115906652573161,-0.00119906652573161,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,-0.0001,5e-05,0.0,0.0,-0.000579533262865805,0.000529533262865805,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0003,4e-05,0.0,0.0,0.0017385997885974145,-0.0017785997885974146,0.43155183635487404
0.0,212.4,0.0002,2.9999999999999997e-05,0.0,0.0,0.00115906652573161,-0.00118906652573161,0.43155183635487404
0.0,212.4,-0.0001,2.9999999999999997e-05,0.0,0.0,-0.000579533262865805,0.000549533262865805,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0003,1e-05,0.0,0.0,0.0017385997885974145,-0.0017485997885974146,0.43155183635487404
0.0,212.4,0.0003,2.9999999999999997e-05,0.0,0.0,0.0017385997885974145,-0.0017685997885974146,0.43155183635487404
0.0,212.4,0.0002,2.9999999999999997e-05,0.0,0.0,0.00115906652573161,-0.00118906652573161,0.43155183635487404
0.0,212.4,0.0003,0.0,0.0,0.0,0.0017385997885974145,-0.0017385997885974145,0.43155183635487404
0.0,212.4,0.0002,0.0,0.0,0.0,0.00115906652573161,-0.00115906652573161,0.43155183635487404
0.0,212.4,0.0002,2e-05,0.0,0.0,0.00115906652573161,-0.00117906652573161,0.43155183635487404
0.0,212.4,0.0003,4e-05,0.0,0.0,0.0017385997885974145,-0.0017785997885974146,0.43155183635487404
0.0,212.4,0.0001,2.9999999999999997e-05,0.0,0.0,0.000579533262865805,-0.000609533262865805,0.43155183635487404
0.0,212.4,0.0003,5.9999999999999995e-05,0.0,0.0,0.0017385997885974145,-0.0017985997885974145,0.43155183635487404
