Angle,V_bus,V_shunt,current,time,Angle.1,V_bus.1,V_shunt.1,current.1,time.1,Angle.2,V_bus.2,V_shunt.2,current.2,time.2,Angle.3,V_bus.3,V_shunt.3,current.3,time.3,Angle.4,V_bus.4,V_shunt.4,current.4,time.4,Angle.5,V_bus.5,V_shunt.5,current.5,time.5,Angle.6,V_bus.6,V_shunt.6,current.6,time.6,Angle.7,V_bus.7,V_shunt.7,current.7,time.7,Angle.8,V_bus.8,V_shunt.8,current.8,time.8,Angle.9,V_bus.9,V_shunt.9,current.9,time.9,Angle.10,V_bus.10,V_shunt.10,current.10,time.10,Angle.11,V_bus.11,V_shunt.11,current.11,time.11,Angle.12,V_bus.12,V_shunt.12,current.12,time.12,Angle,V_bus,V_shunt,current,time
0.0,6.05,-0.03,-0.4,1.4387640953063965,0.0,3.52,-19.31,-193.4,1.581653118133545,0.0,0.0,-22.24,-239.2,1.7919445037841797,0.0,0.0,-33.86,-386.3,1.643747091293335,0.0,0.03,-71.95,-452.2,1.7777137756347656,0.0,2.17,-91.39,-913.2,1.7765169143676758,0.0,2.29,-111.31,-1114.0,1.7558870315551758,0.0,5.23,-129.6,-1296.0,1.771538257598877,0.0,0.0,-116.15,-1416.0,1.7526233196258545,0.0,0.0,-120.56,-1393.4,1.8508307933807373,0.0,0.4,-166.37,-1673.6,1.844066143035889,359.91,0.0,-145.6,-1587.1,1.8436245918273928,359.91,5.66,-192.36,-1923.3,1.8259475231170652,0.0,0.06,-183.27,-1967.8,1.7100679874420166
0.0,1.84,-0.04,-0.3,1.454536199569702,0.0,0.0,-12.26,-186.7,1.5973801612854004,0.0,3.73,-37.87,-378.8,1.8075511455535889,359.91,5.51,-55.78,-558.0,1.674999713897705,0.0,1.34,-72.0,-719.4,1.809067249298096,0.0,0.0,-73.92,-866.9,1.8084518909454343,0.0,0.28,-110.24,-1116.1,1.7871463298797607,0.0,0.0,-94.64,-1092.0,1.8027517795562744,0.0,6.92,-142.58,-1426.3,1.785503625869751,0.0,9.99,-155.43,-1553.7,1.8820960521698,0.0,3.35,-167.32,-1673.0,1.8758399486541748,359.91,3.68,-172.45,-1724.7,1.859670162200928,0.0,0.0,-154.47,-1615.6,1.8571810722351076,0.0,4.22,-197.01,-1970.0,1.7413206100463867
0.0,0.0,-0.04,-0.6,1.4859049320220947,0.0,5.46,-19.36,-193.5,1.6286399364471436,0.0,3.47,-37.86,-378.4,1.838803768157959,0.0,2.45,-55.74,-558.2,1.706733465194702,359.91,3.12,-72.05,-720.5,1.8272688388824463,0.0,10.99,-91.26,-912.3,1.824099063873291,0.0,3.69,-111.34,-1113.0,1.818497896194458,0.0,8.62,-129.76,-1297.1,1.83465313911438,0.0,0.0,-108.58,-1138.5,1.8141648769378664,0.0,0.0,-135.15,-1214.0,1.9173173904418943,0.0,0.0,-152.37,-1646.1,1.9072105884552,359.91,0.17,-168.83,-1726.2,1.9069583415985107,0.0,9.52,-192.19,-1922.3,1.888418197631836,359.91,0.18,-193.85,-1963.5,1.7767508029937744
0.0,0.46,-0.06,-0.1,1.5015325546264648,0.0,2.41,-19.32,-193.5,1.659886360168457,0.0,0.0,-23.97,-291.3,1.870664358139038,0.0,0.0,-45.33,-557.0,1.722501277923584,0.0,0.0,-48.83,-595.3,1.856605052947998,0.0,1.03,-91.24,-912.3,1.859346866607666,0.0,0.0,-92.91,-1073.1,1.8498156070709229,0.0,0.96,-129.78,-942.5,1.8658926486969,0.0,9.96,-142.64,-1425.6,1.8321218490600584,359.91,8.68,-155.34,-1552.8,1.950123310089112,0.0,5.77,-167.2,-1671.6,1.9228334426879885,359.91,2.22,-172.46,-1724.5,1.9255735874176023,359.91,0.0,-153.69,-1666.2,1.9201834201812744,0.0,3.36,-196.92,-1969.3,1.804577112197876
0.0,3.66,-0.04,-0.1,1.5327801704406738,0.0,0.08,-16.02,-193.2,1.69126296043396,0.0,3.6,-37.84,-378.5,1.886409997940064,0.0,10.93,-55.82,-558.1,1.7537364959716797,0.0,6.12,-72.12,-721.3,1.887897491455078,0.0,0.46,-90.86,-911.9,1.8914918899536133,0.0,8.43,-110.19,-1101.8,1.881192922592163,0.0,3.67,-129.74,-1298.1,1.897075653076172,0.0,0.0,-121.25,-1061.1,1.8589146137237549,359.91,0.0,-127.15,-1434.3,1.9669952392578125,0.0,0.0,-132.46,-1444.8,1.97083067893982,359.91,2.49,-172.39,-1724.0,1.957488775253296,359.91,5.59,-192.23,-1922.1,1.9515388011932373,0.0,0.0,-170.24,-1884.2,1.835787057876587
0.0,8.06,-0.03,-0.4,1.5508627891540527,359.91,7.71,-19.36,-193.4,1.706859111785889,359.91,1.16,-37.86,-378.5,1.917677402496338,0.0,1.08,-55.86,-538.2,1.7848689556121826,0.0,2.25,-72.16,-720.9,1.919074773788452,0.0,7.36,-91.07,-910.6,1.912248134613037,359.91,0.0,-79.45,-1030.2,1.8967788219451904,359.91,1.08,-129.77,-922.3,1.9285635948181152,0.0,6.8,-142.59,-1425.8,1.89015793800354,359.91,3.59,-155.42,-1554.2,2.0094668865203857,0.0,8.48,-167.0,-1670.1,1.986510753631592,359.91,0.67,-172.29,-1499.3,1.994806766510009,359.91,0.06,-178.6,-1906.2,1.98279333114624,0.0,7.33,-196.9,-1968.6,1.8670756816864014
359.91,1.16,-0.04,-0.3,1.5801606178283691,0.0,0.0,-17.35,-115.7,1.7438311576843262,359.91,1.56,-37.85,-378.8,1.957441806793213,0.0,0.46,-55.77,-558.5,1.8168601989746087,0.0,0.0,-58.9,-699.8,1.9353370666503904,0.0,0.0,-90.86,-601.4,1.9360833168029783,359.91,7.28,-110.6,-1106.3,1.9436795711517327,0.0,0.82,-129.63,-1297.7,1.944302320480347,0.0,0.96,-142.63,-1425.9,1.9214191436767576,359.91,0.11,-151.79,-1554.4,2.0303173065185547,0.0,0.0,-166.76,-1352.8,2.017230033874512,0.0,5.84,-172.13,-1721.7,2.0300180912017822,359.91,2.4,-192.22,-1921.8,2.014543294906616,0.0,0.0,-159.46,-1664.8,1.8987343311309814
359.91,0.05,-0.02,-0.1,1.6113548278808594,10.11,3.15,-19.34,-193.4,1.7738215923309326,359.91,3.0,-37.86,-378.3,1.975874662399292,0.0,8.02,-55.86,-558.6,1.832591533660889,359.91,7.32,-72.27,-722.5,1.973433256149292,0.0,2.35,-90.9,-909.6,1.9673540592193604,0.0,0.0,-78.4,-966.4,1.968205451965332,10.11,1.64,-129.67,-1297.0,1.99114990234375,0.0,0.98,-142.49,-1426.3,1.952808856964112,359.91,2.2,-155.83,-1557.5,2.061454057693481,9.4,8.95,-166.81,-1667.6,2.048553943634033,0.0,1.85,-172.17,-1721.2,2.058784246444702,359.91,0.51,-191.92,-1921.1,2.045799493789673,0.0,9.1,-196.9,-1968.6,1.9144740104675293
359.91,11.86,-0.03,-0.1,1.6270091533660889,359.91,2.12,-19.34,-194.0,1.7933731079101562,10.55,0.0,-33.03,-378.2,2.007241487503052,0.0,0.0,-55.85,-353.1,1.8638553619384768,0.0,0.0,-70.0,-444.9,1.9921166896820068,359.91,2.54,-90.83,-909.1,1.9986066818237305,0.0,5.92,-110.44,-1104.4,1.9975595474243164,0.0,0.5,-129.25,-1294.3,2.015907049179077,0.0,2.31,-142.74,-1427.5,1.9840457439422607,359.91,4.11,-155.76,-1557.6,2.099609851837158,359.91,0.0,-130.89,-1383.1,2.0799829959869385,359.91,3.92,-172.14,-1722.5,2.09165906906128,359.91,1.36,-192.02,-1921.0,2.077157497406006,0.0,0.65,-196.84,-1613.0,1.9469661712646484
0.0,2.45,-0.02,-0.3,1.6588480472564695,0.0,0.0,-18.0,-194.2,1.8245854377746584,359.91,7.79,-37.88,-378.9,2.038449764251709,0.0,0.72,-55.86,-558.4,1.8950648307800293,0.0,1.0,-72.2,-722.0,2.023477554321289,359.91,0.27,-90.21,-908.1,2.03044867515564,348.75,0.0,-88.81,-764.1,2.0167582035064697,0.0,2.89,-129.7,-1297.4,2.0388333797454834,0.0,0.37,-141.35,-1428.7,2.015195369720459,0.0,1.84,-155.81,-1557.7,2.1305036544799805,359.91,7.94,-167.03,-1670.2,2.111346244812012,0.0,1.48,-171.96,-1720.3,2.1203625202178955,359.91,3.84,-192.12,-1921.0,2.107796430587769,0.0,7.24,-196.79,-1968.2,1.9771537780761719
0.0,0.0,-0.03,-0.6,1.674577713012695,0.0,12.16,-19.39,-193.5,1.8557953834533687,359.91,0.0,-24.68,-361.2,2.069852828979492,0.0,6.52,-55.84,-558.3,1.9107065200805664,0.0,5.66,-72.58,-725.5,2.054938316345215,359.91,4.31,-90.89,-909.1,2.0461888313293457,359.91,8.11,-110.54,-1105.4,2.04879117012024,0.0,0.0,-122.38,-1287.5,2.0702126026153564,359.91,1.94,-142.9,-1427.9,2.047102689743042,0.0,1.16,-155.48,-1557.6,2.1617355346679688,359.91,0.0,-143.49,-1607.0,2.142595291137696,0.0,3.12,-172.21,-1720.9,2.144527196884156,359.91,0.0,-192.09,-1556.0,2.1391701698303223,0.0,1.02,-196.79,-1968.0,2.008061647415161
0.0,0.0,-0.03,-0.5,1.7057890892028809,0.0,0.04,-19.41,-113.7,1.8719086647033687,0.0,6.8,-37.85,-378.3,2.085566282272339,0.0,0.0,-33.1,-389.3,1.9524459838867188,359.91,0.0,-51.68,-659.0,2.070597171783448,0.0,0.0,-59.28,-652.0,2.0774385929107666,359.91,0.0,-76.6,-797.2,2.08014178276062,0.0,6.76,-129.6,-1296.0,2.1060774326324463,359.91,6.2,-142.9,-1428.9,2.078468084335327,0.0,2.9,-155.72,-1557.9,2.177366018295288,0.0,6.66,-166.86,-1668.4,2.179973840713501,0.0,2.42,-172.22,-1721.8,2.175286293029785,359.91,8.18,-192.06,-1920.2,2.17177677154541,0.0,3.8,-196.75,-1967.7,2.0394363403320312
0.0,3.12,-0.01,-0.3,1.7370827198028564,0.0,2.52,-19.4,-193.6,1.9032785892486568,359.91,1.26,-37.79,-227.0,2.1167311668396,0.0,1.45,-55.82,-558.5,1.9773037433624268,0.0,6.92,-72.48,-724.4,2.1018331050872803,10.11,5.56,-90.88,-908.7,2.112269639968872,359.91,10.22,-110.18,-1101.3,2.116201400756836,0.0,0.0,-94.72,-1135.9,2.128922700881958,359.91,0.06,-142.87,-1058.6,2.0940804481506348,0.0,0.0,-132.71,-1549.0,2.210134506225586,0.0,0.0,-130.76,-1400.4,2.2030508518218994,0.0,0.29,-171.14,-1722.0,2.190903902053833,0.0,0.0,-158.05,-1525.2,2.1950604915618896,0.0,1.84,-196.65,-1966.4,2.070669651031494
10.11,8.8,-0.03,-0.3,1.753326654434204,0.0,7.46,-19.35,-193.5,1.9344894886016848,359.91,3.56,-37.84,-378.2,2.158116579055786,359.91,1.94,-55.9,-558.0,2.0033605098724365,0.0,2.11,-72.42,-724.0,2.1335434913635254,0.0,2.94,-90.92,-909.9,2.136230230331421,359.91,0.0,-75.57,-885.7,2.147681951522827,0.0,10.1,-129.48,-1294.7,2.160208225250244,0.0,5.01,-142.91,-1428.8,2.1329004764556885,0.0,6.49,-155.5,-1554.8,2.240004062652588,0.0,11.5,-166.7,-1667.0,2.234457492828369,0.0,5.27,-172.34,-1723.4,2.2220723628997803,0.0,7.74,-191.97,-1920.0,2.2357726097106934,0.0,0.12,-187.3,-1963.9,2.1025760173797607
0.0,2.45,-0.04,-0.4,1.78468656539917,0.0,0.0,-11.39,-126.8,1.9661645889282229,359.91,1.79,-37.78,-377.9,2.179990291595459,359.91,0.55,-55.67,-558.3,2.031874895095825,0.0,0.0,-64.69,-714.2,2.1648969650268555,359.91,0.08,-88.43,-910.7,2.167620897293091,0.0,3.69,-110.47,-1105.1,2.163423538208008,359.91,0.0,-96.09,-1234.0,2.1954596042633057,0.0,1.69,-142.83,-1428.1,2.166506052017212,0.0,0.0,-122.03,-1454.7,2.27126145362854,359.91,0.0,-137.14,-1491.8,2.265671730041504,0.0,0.0,-143.57,-1703.3,2.25351881980896,0.0,1.06,-191.94,-1918.9,2.2645537853240967,0.0,3.86,-196.71,-1968.2,2.1337902545928955
0.0,0.0,-0.03,-0.6,1.8003113269805908,0.0,2.72,-19.39,-193.9,1.9819269180297847,359.91,1.79,-37.81,-377.7,2.217883825302124,0.0,7.32,-55.84,-558.2,2.0474538803100586,0.0,11.05,-72.31,-723.0,2.1805222034454346,0.0,9.29,-91.21,-912.2,2.1987335681915283,0.0,1.42,-110.62,-1103.9,2.19456148147583,359.91,6.62,-129.49,-1294.6,2.216240167617798,0.0,0.7,-142.38,-1428.0,2.199533462524414,0.0,9.31,-155.55,-1555.7,2.3106369972229004,359.91,4.18,-166.66,-1666.9,2.297658443450928,0.0,7.86,-172.49,-1724.5,2.284884452819824,0.0,3.91,-191.89,-1919.6,2.292824506759644,0.0,0.0,-166.38,-1942.8,2.1629204750061035
10.55,0.3,-0.02,-0.6,1.8315775394439693,0.0,5.11,-19.42,-194.0,2.013168811798096,359.91,3.39,-37.78,-377.5,2.247971773147583,0.0,0.0,-44.81,-326.8,2.078710556030273,0.0,0.89,-72.37,-515.8,2.21178674697876,0.0,1.09,-91.32,-616.7,2.2148633003234863,359.91,7.36,-110.86,-1108.8,2.225923776626587,359.91,0.0,-115.17,-1278.8,2.2431108951568604,359.91,1.14,-142.69,-1426.8,2.2247445583343506,0.0,0.0,-117.42,-1202.9,2.3339974880218506,359.91,0.56,-166.14,-1666.2,2.328902244567871,0.0,0.0,-138.29,-1390.5,2.316138744354248,0.0,1.94,-191.9,-1919.1,2.310554265975952,0.0,6.22,-196.66,-1966.6,2.1917102336883545
0.0,2.64,-0.02,-0.1,1.8517742156982424,359.91,0.0,-16.08,-193.2,2.044368267059326,359.91,0.08,-36.48,-376.2,2.275982618331909,359.91,3.11,-55.8,-558.6,2.110337018966675,0.0,0.8,-72.36,-723.4,2.247175693511963,0.0,1.6,-91.13,-914.1,2.2462308406829834,359.91,0.0,-75.28,-781.6,2.2573063373565674,359.91,2.73,-129.42,-1295.1,2.289979696273804,359.91,4.97,-142.64,-1426.7,2.256127119064331,0.0,9.32,-155.56,-1555.5,2.365206718444824,359.91,2.51,-166.66,-1667.6,2.3601131439208984,349.45,6.5,-172.51,-1724.6,2.3478481769561768,359.91,4.69,-191.93,-1919.3,2.341920852661133,359.91,0.0,-172.12,-1918.9,2.209652900695801
0.0,6.32,-0.01,-0.1,1.878633499145508,359.91,7.37,-19.41,-194.2,2.076171398162842,0.0,10.68,-37.74,-377.2,2.291600227355957,0.0,2.76,-55.77,-557.8,2.141833782196045,0.0,6.52,-72.41,-723.9,2.2758536338806152,0.0,7.17,-91.43,-914.6,2.2774853706359863,359.91,8.68,-111.05,-1110.9,2.288562536239624,10.55,0.04,-124.43,-1289.7,2.316744327545166,359.91,0.0,-103.43,-1074.3,2.2779784202575684,0.0,0.82,-155.67,-1417.0,2.396502017974853,0.0,0.2,-164.04,-1667.0,2.3919832706451416,0.0,0.0,-140.41,-1461.0,2.3813843727111816,359.91,0.74,-191.87,-1900.2,2.373175382614136,359.91,2.71,-196.55,-1967.3,2.240889310836792
0.0,1.84,0.0,-0.3,1.906336069107056,359.91,0.0,-12.0,-182.5,2.108473300933838,359.91,0.0,-22.61,-268.2,2.3228514194488525,349.45,0.37,-55.34,-557.0,2.173424243927002,0.0,0.0,-52.75,-445.6,2.2927606105804443,0.0,0.0,-80.05,-625.4,2.2931017875671387,0.0,0.85,-111.04,-1063.3,2.319920063018799,0.0,4.54,-129.29,-1292.8,2.3371145725250244,359.91,8.25,-142.61,-1426.2,2.322253465652466,0.0,7.75,-155.74,-1558.0,2.418384790420532,359.91,1.94,-166.7,-1666.9,2.4233551025390625,0.0,11.3,-172.27,-1723.1,2.414793014526367,0.0,3.78,-191.86,-1918.6,2.4084155559539795,359.91,0.28,-194.84,-1965.5,2.2776577472686768
0.0,0.0,-0.02,-0.2,1.924264669418335,359.91,11.6,-19.38,-194.2,2.123585224151612,0.0,2.79,-37.72,-377.1,2.3581833839416504,0.0,8.15,-55.78,-557.8,2.189327478408813,0.0,1.47,-72.26,-722.6,2.3292312622070312,0.0,1.41,-91.43,-914.9,2.324918508529663,0.0,2.68,-111.14,-1111.3,2.351681470870972,10.11,0.0,-115.69,-1290.3,2.368474006652832,0.0,0.0,-133.76,-1082.2,2.341132879257202,0.0,2.06,-155.8,-1558.4,2.4536221027374268,359.91,3.86,-166.6,-1667.0,2.4544870853424072,0.0,0.0,-137.32,-1438.2,2.441920757293701,0.0,1.23,-191.82,-1918.1,2.436161518096924,0.0,2.97,-196.49,-1965.2,2.3040354251861572
0.0,0.0,-0.04,0.1,1.940019607543945,359.91,0.0,-11.66,-169.1,2.161449670791626,0.0,2.92,-37.69,-377.2,2.3860533237457275,0.0,0.23,-55.72,-343.4,2.2208261489868164,0.0,5.19,-72.32,-723.1,2.340367794036865,0.0,5.14,-91.4,-914.2,2.357258081436157,0.0,1.54,-111.07,-1111.4,2.383395195007324,0.0,5.48,-129.17,-1291.5,2.3998262882232666,0.0,5.99,-142.64,-1425.7,2.372498750686645,0.0,0.92,-155.26,-1558.1,2.467746019363404,359.91,0.43,-166.67,-1280.1,2.4861581325531006,359.91,7.7,-172.36,-1724.0,2.457690715789795,0.0,0.39,-191.03,-1917.9,2.4674160480499268,10.11,0.19,-193.89,-1965.5,2.335209608078003
0.0,1.29,-0.05,-0.2,1.9759387969970703,0.0,3.5,-19.43,-194.1,2.1867868900299072,359.91,0.4,-37.43,-376.4,2.401684284210205,0.0,0.72,-55.48,-557.6,2.251952886581421,359.91,0.0,-56.22,-682.1,2.3717432022094727,0.0,0.0,-60.67,-709.0,2.3865010738372803,0.0,3.28,-110.47,-1109.7,2.414771556854248,0.0,0.0,-96.53,-1070.1,2.43166732788086,0.0,0.98,-142.73,-1059.9,2.4037628173828125,0.0,3.15,-155.76,-1558.8,2.5112192630767822,0.0,1.94,-166.68,-1666.6,2.515198469161988,359.91,0.0,-152.13,-1680.7,2.4954323768615723,0.0,2.98,-191.8,-1917.8,2.498556613922119,0.0,3.27,-196.44,-1965.4,2.366511821746826
0.0,10.02,-0.03,-0.3,1.992568016052246,359.91,1.8,-19.38,-194.1,2.2180747985839844,0.0,8.59,-37.74,-376.7,2.432914972305298,0.0,6.89,-55.75,-556.9,2.283318996429444,359.91,10.15,-72.55,-726.0,2.4029853343963623,0.0,4.48,-91.32,-913.7,2.406491994857788,0.0,3.52,-110.96,-1110.5,2.430381298065185,0.0,10.52,-129.11,-1290.9,2.462921380996704,0.0,6.47,-142.74,-1427.5,2.435119152069092,0.0,0.0,-145.65,-1543.4,2.530574321746826,0.0,1.79,-166.56,-1666.2,2.535265684127808,0.0,6.35,-172.38,-1724.0,2.533729791641236,359.91,0.64,-191.68,-1918.6,2.530436992645264,0.0,0.0,-171.25,-1891.5,2.3984391689300537
0.0,3.12,-0.01,-0.5,2.023401021957397,0.0,0.19,-19.05,-194.1,2.253166437149048,0.0,0.35,-37.7,-228.5,2.466262102127075,0.0,0.0,-33.61,-342.6,2.308459520339966,359.91,0.0,-48.92,-624.8,2.4343695640563965,0.0,3.09,-91.28,-912.8,2.436844825744629,0.0,0.0,-95.01,-1107.7,2.472532033920288,0.0,0.0,-94.48,-966.8,2.479370594024658,0.0,1.64,-142.78,-1426.5,2.466500997543335,0.0,5.23,-155.74,-1557.6,2.5618460178375244,0.0,1.79,-166.59,-1665.9,2.566501379013061,359.91,0.0,-147.59,-1717.7,2.558396100997925,359.91,1.2,-191.78,-1917.8,2.561607599258423,0.0,5.39,-196.5,-1964.9,2.429718494415283
0.0,0.0,-0.04,-0.3,2.03899884223938,0.0,10.37,-19.45,-194.1,2.277207374572754,0.0,0.65,-37.69,-376.9,2.4931581020355225,0.0,1.05,-55.63,-557.6,2.330824613571167,349.89,12.03,-72.5,-725.1,2.4675564765930176,0.0,0.0,-62.91,-859.3,2.468104362487793,0.0,8.39,-110.99,-1110.3,2.499209403991699,0.0,4.63,-129.04,-1291.1,2.517539024353028,0.0,0.67,-142.29,-1425.8,2.4976303577423096,0.0,0.0,-124.81,-1377.6,2.593091487884521,359.91,1.42,-166.53,-1666.2,2.598456859588623,359.91,3.34,-172.24,-1723.7,2.5897700786590576,359.91,4.95,-191.81,-1918.0,2.592818021774292,359.91,0.0,-168.1,-1943.9,2.4609711170196533
0.0,0.0,-0.03,-0.1,2.070448160171509,0.0,0.0,-13.78,-109.1,2.292335271835327,359.91,3.13,-37.72,-377.2,2.524059534072876,0.0,5.17,-55.79,-557.4,2.362046241760254,359.91,0.0,-45.28,-547.2,2.49301815032959,0.0,5.98,-91.42,-914.1,2.4837327003479004,0.0,0.0,-77.34,-885.5,2.514984369277954,0.0,1.35,-128.98,-1289.8,2.5424187183380127,0.0,2.7,-142.54,-1426.3,2.51335883140564,0.0,8.02,-155.6,-1556.1,2.6303272247314453,0.0,1.78,-166.63,-1665.4,2.6296370029449463,0.0,0.0,-157.9,-1708.4,2.621021032333374,359.91,0.0,-179.65,-1539.4,2.624675273895264,359.91,3.08,-196.41,-1964.8,2.494428873062134
0.0,2.77,-0.01,-0.4,2.085998296737671,0.0,3.1,-19.45,-194.0,2.323704481124878,359.91,0.13,-37.01,-377.1,2.5552563667297363,10.55,0.0,-36.08,-432.3,2.393324136734009,359.91,8.55,-72.27,-722.7,2.5299742221832275,0.0,2.27,-91.47,-914.7,2.5151307582855225,0.0,3.04,-111.07,-1110.3,2.546749353408813,0.0,0.66,-128.49,-1289.5,2.573599100112915,0.0,0.08,-138.46,-1422.2,2.5446276664733887,0.0,0.0,-118.88,-1222.0,2.6483943462371826,0.0,2.34,-166.45,-1664.6,2.663036823272705,0.0,5.62,-172.34,-1723.3,2.6527106761932373,359.91,9.57,-191.78,-1917.8,2.656045436859131,0.0,0.0,-172.12,-1960.5,2.5100603103637695
0.0,10.94,-0.04,-0.2,2.117363691329956,0.0,5.59,-19.43,-194.7,2.354944467544556,359.91,5.76,-37.69,-377.1,2.5711991786956787,0.0,6.85,-55.84,-558.1,2.4090559482574463,0.0,1.87,-72.3,-723.1,2.55633807182312,0.0,0.0,-73.59,-910.2,2.546492099761963,359.91,0.0,-111.01,-776.9,2.578112840652466,0.0,3.52,-129.05,-1290.6,2.609804391860962,8.96,6.29,-142.47,-1424.0,2.5760018825531006,0.0,6.98,-155.81,-1558.2,2.6796562671661377,359.91,1.94,-166.39,-1664.3,2.6957147121429443,359.91,0.0,-152.94,-1719.7,2.6840686798095703,0.0,0.02,-191.62,-1545.0,2.6817843914031982,0.0,4.98,-196.47,-1964.1,2.54146146774292
0.0,2.28,-0.03,-0.1,2.132988452911377,0.0,0.0,-11.06,-151.6,2.386462926864624,359.91,0.0,-27.15,-346.2,2.6025707721710205,0.0,2.45,-55.79,-557.9,2.447033166885376,351.04,0.64,-72.11,-721.9,2.58754825592041,0.0,10.37,-91.49,-914.5,2.562129259109497,0.0,2.9,-110.96,-1109.5,2.609353542327881,0.0,0.0,-108.96,-1286.9,2.6381759643554688,0.0,0.0,-107.08,-1338.3,2.607250690460205,359.91,0.0,-118.96,-1284.8,2.7115132808685303,359.91,1.2,-166.37,-1585.1,2.7186148166656494,359.91,3.02,-172.3,-1722.2,2.7153255939483643,0.0,5.38,-191.76,-1917.8,2.714407205581665,0.0,0.0,-163.8,-1684.2,2.5787124633789062
0.0,0.0,-0.04,-0.6,2.164691209793091,359.91,10.62,-19.46,-194.2,2.4020776748657227,0.0,7.49,-37.65,-376.5,2.633809804916382,0.0,0.0,-42.47,-532.0,2.4723949432373047,359.91,2.72,-72.16,-722.5,2.603210210800171,0.0,1.06,-91.53,-598.3,2.5933759212493896,0.0,1.68,-110.81,-1107.9,2.6486544609069824,0.0,6.18,-128.98,-1289.7,2.663137912750244,0.0,9.16,-142.33,-1424.4,2.6386077404022217,359.91,7.52,-155.86,-1559.2,2.7433621883392334,0.0,1.64,-166.45,-1663.2,2.749851703643799,0.0,0.04,-164.42,-1723.3,2.7464544773101807,0.0,1.01,-191.77,-1740.0,2.747617483139038,0.0,7.43,-196.41,-1963.9,2.6040866374969482
0.0,0.0,-0.03,-0.6,2.192707300186157,0.0,1.27,-19.44,-194.6,2.433220863342285,0.0,1.7,-37.71,-376.9,2.6653590202331543,0.0,11.94,-55.77,-557.7,2.497137546539306,359.91,0.1,-69.93,-720.7,2.634658098220825,0.0,0.42,-91.07,-915.4,2.626582860946656,0.0,2.3,-110.42,-1106.4,2.6644418239593506,0.0,0.0,-96.8,-1193.1,2.6954479217529297,0.0,0.0,-103.73,-1132.2,2.6699774265289307,0.0,0.0,-119.28,-1227.7,2.7747397422790527,0.0,2.06,-166.56,-1663.3,2.781684398651123,0.0,4.89,-172.42,-1723.9,2.7624189853668213,0.0,4.57,-191.74,-1917.9,2.7763988971710205,0.0,0.0,-159.69,-1600.4,2.6415915489196777
0.0,1.11,-0.01,-0.3,2.209097146987915,0.0,0.4,-19.4,-194.3,2.4651036262512207,0.0,0.0,-34.94,-374.9,2.681060791015625,0.0,1.27,-55.64,-557.1,2.528658628463745,0.0,10.03,-72.28,-722.5,2.666006326675415,0.0,7.65,-91.62,-916.8,2.654646873474121,0.0,2.81,-110.58,-1105.9,2.6957831382751465,0.0,11.11,-128.86,-1288.3,2.7177863121032715,0.0,10.39,-142.14,-1421.6,2.703285217285156,0.0,10.5,-155.83,-1558.0,2.8059892654418945,0.0,0.8,-166.22,-1665.2,2.8130576610565186,0.0,0.0,-145.74,-1605.4,2.793800115585327,0.0,1.69,-191.78,-1917.2,2.793900966644287,0.0,7.87,-196.34,-1963.5,2.658714532852173
0.0,8.25,0.0,-0.3,2.240457057952881,0.0,8.48,-19.44,-194.4,2.4964609146118164,0.0,11.7,-37.63,-377.0,2.7155022621154785,0.0,0.74,-55.16,-556.3,2.554529190063477,0.0,0.0,-63.38,-443.6,2.697295904159546,359.91,0.0,-62.9,-801.4,2.6702661514282227,0.0,0.03,-106.46,-1101.1,2.726944923400879,0.0,0.0,-90.04,-932.2,2.743149518966675,0.0,0.0,-117.61,-1076.8,2.724452257156372,0.0,0.0,-120.07,-1227.7,2.838384866714477,0.0,3.16,-166.74,-1667.7,2.828683614730835,0.0,7.44,-172.41,-1724.3,2.8249239921569824,0.0,0.45,-191.26,-1917.4,2.825161457061768,0.0,0.91,-196.33,-1830.5,2.699568510055542
0.0,3.22,-0.01,-0.4,2.256208896636963,0.0,0.0,-19.45,-114.5,2.527686834335327,10.55,0.0,-22.4,-233.1,2.7515017986297607,0.0,8.57,-55.68,-556.6,2.5801024436950684,359.91,5.5,-72.13,-721.7,2.7304482460021973,359.91,10.79,-91.87,-919.2,2.717882871627808,0.0,4.8,-110.75,-1107.5,2.7589221000671387,0.0,5.69,-128.75,-1287.1,2.774400472640991,0.0,6.83,-142.18,-1422.3,2.756309032440185,0.0,6.87,-155.72,-1557.2,2.8571770191192627,0.0,0.0,-139.33,-1657.6,2.859884738922119,359.91,0.0,-141.63,-1689.3,2.8567497730255127,0.0,2.82,-191.72,-1917.7,2.856400489807129,0.0,4.76,-196.26,-1963.1,2.7271223068237305
0.0,0.04,-0.01,-0.3,2.271841526031494,359.91,2.77,-19.47,-194.4,2.543344259262085,359.91,4.08,-37.73,-377.0,2.776254892349243,0.0,0.0,-55.65,-341.8,2.611894130706787,359.91,1.18,-72.12,-721.7,2.7590479850769043,359.91,0.0,-62.13,-633.8,2.733631134033203,0.0,0.0,-80.13,-996.9,2.7903051376342773,0.0,1.62,-128.58,-1285.8,2.805649995803833,0.0,0.96,-142.23,-1422.8,2.7773325443267822,0.0,0.84,-155.65,-1180.2,2.885049104690552,359.91,3.51,-166.64,-1668.5,2.8917696475982666,0.0,8.06,-172.02,-1721.2,2.888115406036377,359.91,0.26,-190.13,-1917.0,2.8876070976257324,0.0,1.57,-196.39,-1962.5,2.743945837020874
